workload,workload_label,policy,policy_label,system,system_label,metric,mean,stddev,ci95,repetitions
gradual_ramp,Gradual ramp,aggressive,Aggressive,dynamic,Dynamic - Aggressive,scale_up_events,2.83,0.5514901759246617,0.10809207448123367,100
gradual_ramp,Gradual ramp,aggressive,Aggressive,dynamic,Dynamic - Aggressive,scale_down_events,0.94,0.3428932159955306,0.06720707033512399,100
gradual_ramp,Gradual ramp,conservative,Conservative,static_c2,Static c=2,avg_waiting_time,0.66864414432608,0.3813925280031858,0.07475293548862441,100
gradual_ramp,Gradual ramp,conservative,Conservative,static_c2,Static c=2,avg_system_time,0.8681976422421311,0.3836000492177246,0.07518560964667402,100
gradual_ramp,Gradual ramp,conservative,Conservative,static_c2,Static c=2,avg_queue_length,4.181239569524829,2.448238913022581,0.4798548269524258,100
gradual_ramp,Gradual ramp,conservative,Conservative,static_c2,Static c=2,avg_utilization,0.5893201460477807,0.01993153632940239,0.003906581120562869,100
gradual_ramp,Gradual ramp,conservative,Conservative,static_c2,Static c=2,sla_violations,304.24,135.49006598196775,26.55605293246568,100
gradual_ramp,Gradual ramp,conservative,Conservative,static_c2,Static c=2,sla_violation_rate,0.2058561478442771,0.09117078883088084,0.017869474610852646,100
gradual_ramp,Gradual ramp,conservative,Conservative,static_c2,Static c=2,avg_active_servers,2.0,0.0,0.0,100
gradual_ramp,Gradual ramp,conservative,Conservative,static_c2,Static c=2,server_hours,500.0,0.0,0.0,100
gradual_ramp,Gradual ramp,conservative,Conservative,static_c2,Static c=2,scale_up_events,0.0,0.0,0.0,100
gradual_ramp,Gradual ramp,conservative,Conservative,static_c2,Static c=2,scale_down_events,0.0,0.0,0.0,100
gradual_ramp,Gradual ramp,conservative,Conservative,static_c6,Static c=6,avg_waiting_time,0.0003929944580843775,0.00040285521037319725,7.895962123314666e-05,100
gradual_ramp,Gradual ramp,conservative,Conservative,static_c6,Static c=6,avg_system_time,0.20023063814686218,0.005549092981481072,0.00108762222437029,100
gradual_ramp,Gradual ramp,conservative,Conservative,static_c6,Static c=6,avg_queue_length,0.0023820106152585663,0.0024274800394022368,0.0004757860877228384,100
gradual_ramp,Gradual ramp,conservative,Conservative,static_c6,Static c=6,avg_utilization,0.2005010857640393,0.007798966246015366,0.0015285973842190117,100
gradual_ramp,Gradual ramp,conservative,Conservative,static_c6,Static c=6,sla_violations,0.0,0.0,0.0,100
gradual_ramp,Gradual ramp,conservative,Conservative,static_c6,Static c=6,sla_violation_rate,0.0,0.0,0.0,100
gradual_ramp,Gradual ramp,conservative,Conservative,static_c6,Static c=6,avg_active_servers,6.0,0.0,0.0,100
gradual_ramp,Gradual ramp,conservative,Conservative,static_c6,Static c=6,server_hours,1500.0,0.0,0.0,100
gradual_ramp,Gradual ramp,conservative,Conservative,static_c6,Static c=6,scale_up_events,0.0,0.0,0.0,100
gradual_ramp,Gradual ramp,conservative,Conservative,static_c6,Static c=6,scale_down_events,0.0,0.0,0.0,100
gradual_ramp,Gradual ramp,conservative,Conservative,dynamic,Dynamic - Conservative,avg_waiting_time,0.21369494581297335,0.07692630266331761,0.015077555322010253,100
gradual_ramp,Gradual ramp,conservative,Conservative,dynamic,Dynamic - Conservative,avg_system_time,0.41256847339661495,0.07777979941814149,0.015244840685955732,100
gradual_ramp,Gradual ramp,conservative,Conservative,dynamic,Dynamic - Conservative,avg_queue_length,1.27725203624448,0.45412936497939493,0.08900935553596141,100
gradual_ramp,Gradual ramp,conservative,Conservative,dynamic,Dynamic - Conservative,avg_utilization,0.5905270155268024,0.04200115712906518,0.008232226797296776,100
gradual_ramp,Gradual ramp,conservative,Conservative,dynamic,Dynamic - Conservative,sla_violations,81.64,49.86335266900873,9.77321712312571,100
gradual_ramp,Gradual ramp,conservative,Conservative,dynamic,Dynamic - Conservative,sla_violation_rate,0.054752142559440775,0.03358043652461104,0.006581765558823764,100
gradual_ramp,Gradual ramp,conservative,Conservative,dynamic,Dynamic - Conservative,avg_active_servers,2.0127999999999995,0.15328115054079908,0.03004310550599662,100
gradual_ramp,Gradual ramp,conservative,Conservative,dynamic,Dynamic - Conservative,server_hours,503.2,38.32028763519977,7.510776376499154,100
gradual_ramp,Gradual ramp,conservative,Conservative,dynamic,Dynamic - Conservative,scale_up_events,1.89,0.399368187885502,0.0782761648255584,100
gradual_ramp,Gradual ramp,conservative,Conservative,dynamic,Dynamic - Conservative,scale_down_events,0.86,0.34873508801977704,0.0683520772518763,100
gradual_ramp,Gradual ramp,queue_priority,Queue-priority,static_c2,Static c=2,avg_waiting_time,0.66864414432608,0.3813925280031858,0.07475293548862441,100
gradual_ramp,Gradual ramp,queue_priority,Queue-priority,static_c2,Static c=2,avg_system_time,0.8681976422421311,0.3836000492177246,0.07518560964667402,100
gradual_ramp,Gradual ramp,queue_priority,Queue-priority,static_c2,Static c=2,avg_queue_length,4.181239569524829,2.448238913022581,0.4798548269524258,100
gradual_ramp,Gradual ramp,queue_priority,Queue-priority,static_c2,Static c=2,avg_utilization,0.5893201460477807,0.01993153632940239,0.003906581120562869,100
gradual_ramp,Gradual ramp,queue_priority,Queue-priority,static_c2,Static c=2,sla_violations,304.24,135.49006598196775,26.55605293246568,100
gradual_ramp,Gradual ramp,queue_priority,Queue-priority,static_c2,Static c=2,sla_violation_rate,0.2058561478442771,0.09117078883088084,0.017869474610852646,100
gradual_ramp,Gradual ramp,queue_priority,Queue-priority,static_c2,Static c=2,avg_active_servers,2.0,0.0,0.0,100
gradual_ramp,Gradual ramp,queue_priority,Queue-priority,static_c2,Static c=2,server_hours,500.0,0.0,0.0,100
gradual_ramp,Gradual ramp,queue_priority,Queue-priority,static_c2,Static c=2,scale_up_events,0.0,0.0,0.0,100
gradual_ramp,Gradual ramp,queue_priority,Queue-priority,static_c2,Static c=2,scale_down_events,0.0,0.0,0.0,100
gradual_ramp,Gradual ramp,queue_priority,Queue-priority,static_c6,Static c=6,avg_waiting_time,0.0003929944580843775,0.00040285521037319725,7.895962123314666e-05,100
gradual_ramp,Gradual ramp,queue_priority,Queue-priority,static_c6,Static c=6,avg_system_time,0.20023063814686218,0.005549092981481072,0.00108762222437029,100
gradual_ramp,Gradual ramp,queue_priority,Queue-priority,static_c6,Static c=6,avg_queue_length,0.0023820106152585663,0.0024274800394022368,0.0004757860877228384,100
gradual_ramp,Gradual ramp,queue_priority,Queue-priority,static_c6,Static c=6,avg_utilization,0.2005010857640393,0.007798966246015366,0.0015285973842190117,100
gradual_ramp,Gradual ramp,queue_priority,Queue-priority,static_c6,Static c=6,sla_violations,0.0,0.0,0.0,100
gradual_ramp,Gradual ramp,queue_priority,Queue-priority,static_c6,Static c=6,sla_violation_rate,0.0,0.0,0.0,100
gradual_ramp,Gradual ramp,queue_priority,Queue-priority,static_c6,Static c=6,avg_active_servers,6.0,0.0,0.0,100
gradual_ramp,Gradual ramp,queue_priority,Queue-priority,static_c6,Static c=6,server_hours,1500.0,0.0,0.0,100
gradual_ramp,Gradual ramp,queue_priority,Queue-priority,static_c6,Static c=6,scale_up_events,0.0,0.0,0.0,100
gradual_ramp,Gradual ramp,queue_priority,Queue-priority,static_c6,Static c=6,scale_down_events,0.0,0.0,0.0,100
gradual_ramp,Gradual ramp,queue_priority,Queue-priority,dynamic,Dynamic - Queue-priority,avg_waiting_time,0.21386315493833635,0.08022373734910583,0.01572385252042474,100
gradual_ramp,Gradual ramp,queue_priority,Queue-priority,dynamic,Dynamic - Queue-priority,avg_system_time,0.41268223049303354,0.0810461616728898,0.015885047687886403,100
gradual_ramp,Gradual ramp,queue_priority,Queue-priority,dynamic,Dynamic - Queue-priority,avg_queue_length,1.2774078453350892,0.47256905958404555,0.09262353567847292,100
gradual_ramp,Gradual ramp,queue_priority,Queue-priority,dynamic,Dynamic - Queue-priority,avg_utilization,0.5926857165051667,0.040100282208873905,0.007859655312939286,100
gradual_ramp,Gradual ramp,queue_priority,Queue-priority,dynamic,Dynamic - Queue-priority,sla_violations,81.79,51.47349911470087,10.088805826481371,100
gradual_ramp,Gradual ramp,queue_priority,Queue-priority,dynamic,Dynamic - Queue-priority,sla_violation_rate,0.054890192122552,0.034693198552866414,0.006799866916361817,100
gradual_ramp,Gradual ramp,queue_priority,Queue-priority,dynamic,Dynamic - Queue-priority,avg_active_servers,1.999199999999999,0.14890631588045863,0.029185637912569888,100
gradual_ramp,Gradual ramp,queue_priority,Queue-priority,dynamic,Dynamic - Queue-priority,server_hours,499.8,37.22657897011462,7.296409478142467,100
gradual_ramp,Gradual ramp,queue_priority,Queue-priority,dynamic,Dynamic - Queue-priority,scale_up_events,1.97,0.36111499609409775,0.07077853923444316,100
gradual_ramp,Gradual ramp,queue_priority,Queue-priority,dynamic,Dynamic - Queue-priority,scale_down_events,0.93,0.2931886695621028,0.05746497923417215,100
gradual_ramp,Gradual ramp,fast_response,Fast-response,static_c2,Static c=2,avg_waiting_time,0.66864414432608,0.3813925280031858,0.07475293548862441,100
gradual_ramp,Gradual ramp,fast_response,Fast-response,static_c2,Static c=2,avg_system_time,0.8681976422421311,0.3836000492177246,0.07518560964667402,100
gradual_ramp,Gradual ramp,fast_response,Fast-response,static_c2,Static c=2,avg_queue_length,4.181239569524829,2.448238913022581,0.4798548269524258,100
gradual_ramp,Gradual ramp,fast_response,Fast-response,static_c2,Static c=2,avg_utilization,0.5893201460477807,0.01993153632940239,0.003906581120562869,100
gradual_ramp,Gradual ramp,fast_response,Fast-response,static_c2,Static c=2,sla_violations,304.24,135.49006598196775,26.55605293246568,100
gradual_ramp,Gradual ramp,fast_response,Fast-response,static_c2,Static c=2,sla_violation_rate,0.2058561478442771,0.09117078883088084,0.017869474610852646,100
gradual_ramp,Gradual ramp,fast_response,Fast-response,static_c2,Static c=2,avg_active_servers,2.0,0.0,0.0,100
gradual_ramp,Gradual ramp,fast_response,Fast-response,static_c2,Static c=2,server_hours,500.0,0.0,0.0,100
gradual_ramp,Gradual ramp,fast_response,Fast-response,static_c2,Static c=2,scale_up_events,0.0,0.0,0.0,100
gradual_ramp,Gradual ramp,fast_response,Fast-response,static_c2,Static c=2,scale_down_events,0.0,0.0,0.0,100
gradual_ramp,Gradual ramp,fast_response,Fast-response,static_c6,Static c=6,avg_waiting_time,0.0003929944580843775,0.00040285521037319725,7.895962123314666e-05,100
gradual_ramp,Gradual ramp,fast_response,Fast-response,static_c6,Static c=6,avg_system_time,0.20023063814686218,0.005549092981481072,0.00108762222437029,100
gradual_ramp,Gradual ramp,fast_response,Fast-response,static_c6,Static c=6,avg_queue_length,0.0023820106152585663,0.0024274800394022368,0.0004757860877228384,100
gradual_ramp,Gradual ramp,fast_response,Fast-response,static_c6,Static c=6,avg_utilization,0.2005010857640393,0.007798966246015366,0.0015285973842190117,100
gradual_ramp,Gradual ramp,fast_response,Fast-response,static_c6,Static c=6,sla_violations,0.0,0.0,0.0,100
gradual_ramp,Gradual ramp,fast_response,Fast-response,static_c6,Static c=6,sla_violation_rate,0.0,0.0,0.0,100
gradual_ramp,Gradual ramp,fast_response,Fast-response,static_c6,Static c=6,avg_active_servers,6.0,0.0,0.0,100
gradual_ramp,Gradual ramp,fast_response,Fast-response,static_c6,Static c=6,server_hours,1500.0,0.0,0.0,100
gradual_ramp,Gradual ramp,fast_response,Fast-response,static_c6,Static c=6,scale_up_events,0.0,0.0,0.0,100
gradual_ramp,Gradual ramp,fast_response,Fast-response,static_c6,Static c=6,scale_down_events,0.0,0.0,0.0,100
gradual_ramp,Gradual ramp,fast_response,Fast-response,dynamic,Dynamic - Fast-response,avg_waiting_time,0.09775194325021488,0.027317241318081456,0.0053541792983439656,100
gradual_ramp,Gradual ramp,fast_response,Fast-response,dynamic,Dynamic - Fast-response,avg_system_time,0.29741449706244594,0.028007248844700593,0.005489420773561316,100
gradual_ramp,Gradual ramp,fast_response,Fast-response,dynamic,Dynamic - Fast-response,avg_queue_length,0.587176991715221,0.1630010623015035,0.03194820821109469,100
gradual_ramp,Gradual ramp,fast_response,Fast-response,dynamic,Dynamic - Fast-response,avg_utilization,0.5206377171950738,0.029722193642989468,0.005825549954025936,100
gradual_ramp,Gradual ramp,fast_response,Fast-response,dynamic,Dynamic - Fast-response,sla_violations,21.29,17.665405901268322,3.462419556648591,100
gradual_ramp,Gradual ramp,fast_response,Fast-response,dynamic,Dynamic - Fast-response,sla_violation_rate,0.014178326363031511,0.011719175543744206,0.0022969584065738644,100
gradual_ramp,Gradual ramp,fast_response,Fast-response,dynamic,Dynamic - Fast-response,avg_active_servers,2.277200000000001,0.14926134628546495,0.02925522387195113,100
gradual_ramp,Gradual ramp,fast_response,Fast-response,dynamic,Dynamic - Fast-response,server_hours,569.3,37.31533657136624,7.313805967987783,100
gradual_ramp,Gradual ramp,fast_response,Fast-response,dynamic,Dynamic - Fast-response,scale_up_events,2.53,0.5765624358421577,0.11300623742506291,100
gradual_ramp,Gradual ramp,fast_response,Fast-response,dynamic,Dynamic - Fast-response,scale_down_events,0.91,0.2876234912646614,0.05637420428787363,100
sudden_spike,Sudden spike,balanced,Balanced,static_c2,Static c=2,avg_waiting_time,15.329936439448424,2.066309458208927,0.40499665380894967,100
sudden_spike,Sudden spike,balanced,Balanced,static_c2,Static c=2,avg_system_time,15.529509450228511,2.0691344572943273,0.40555035362968817,100
sudden_spike,Sudden spike,balanced,Balanced,static_c2,Static c=2,avg_queue_length,79.98418251886251,12.29050425695375,2.4089388343629348,100
sudden_spike,Sudden spike,balanced,Balanced,static_c2,Static c=2,avg_utilization,0.519579813559807,0.02134984287266201,0.004184569203041754,100
sudden_spike,Sudden spike,balanced,Balanced,static_c2,Static c=2,sla_violations,972.43,44.50746277226148,8.72346270336325,100
sudden_spike,Sudden spike,balanced,Balanced,static_c2,Static c=2,sla_violation_rate,0.7470805380264243,0.020500095295615695,0.004018018677940676,100
sudden_spike,Sudden spike,balanced,Balanced,static_c2,Static c=2,avg_active_servers,2.0,0.0,0.0,100
sudden_spike,Sudden spike,balanced,Balanced,static_c2,Static c=2,server_hours,500.0,0.0,0.0,100
sudden_spike,Sudden spike,balanced,Balanced,static_c2,Static c=2,scale_up_events,0.0,0.0,0.0,100
sudden_spike,Sudden spike,balanced,Balanced,static_c2,Static c=2,scale_down_events,0.0,0.0,0.0,100
sudden_spike,Sudden spike,balanced,Balanced,static_c6,Static c=6,avg_waiting_time,0.011459576125643512,0.004892729024707805,0.0009589748888427299,100
sudden_spike,Sudden spike,balanced,Balanced,static_c6,Static c=6,avg_system_time,0.2113699943141397,0.008472522423102449,0.00166061439492808,100
sudden_spike,Sudden spike,balanced,Balanced,static_c6,Static c=6,avg_queue_length,0.06012922003764301,0.026505772049028837,0.0051951313216096525,100
sudden_spike,Sudden spike,balanced,Balanced,static_c6,Static c=6,avg_utilization,0.17388401693508945,0.007002415550052328,0.0013724734478102562,100
sudden_spike,Sudden spike,balanced,Balanced,static_c6,Static c=6,sla_violations,0.0,0.0,0.0,100
sudden_spike,Sudden spike,balanced,Balanced,static_c6,Static c=6,sla_violation_rate,0.0,0.0,0.0,100
sudden_spike,Sudden spike,balanced,Balanced,static_c6,Static c=6,avg_active_servers,6.0,0.0,0.0,100
sudden_spike,Sudden spike,balanced,Balanced,static_c6,Static c=6,server_hours,1500.0,0.0,0.0,100
sudden_spike,Sudden spike,balanced,Balanced,static_c6,Static c=6,scale_up_events,0.0,0.0,0.0,100
sudden_spike,Sudden spike,balanced,Balanced,static_c6,Static c=6,scale_down_events,0.0,0.0,0.0,100
sudden_spike,Sudden spike,balanced,Balanced,dynamic,Dynamic - Balanced,avg_waiting_time,12.390245121590944,2.6674647644577703,0.5228230938337229,100
sudden_spike,Sudden spike,balanced,Balanced,dynamic,Dynamic - Balanced,avg_system_time,12.590203219806721,2.6681406517661506,0.5229555677461655,100
sudden_spike,Sudden spike,balanced,Balanced,dynamic,Dynamic - Balanced,avg_queue_length,64.73632638342168,14.38472977102958,2.819407035121798,100
sudden_spike,Sudden spike,balanced,Balanced,dynamic,Dynamic - Balanced,avg_utilization,0.4518902121196068,0.024019035054163574,0.00470773087061606,100
sudden_spike,Sudden spike,balanced,Balanced,dynamic,Dynamic - Balanced,sla_violations,938.53,36.04555339000803,7.064928464441574,100
sudden_spike,Sudden spike,balanced,Balanced,dynamic,Dynamic - Balanced,sla_violation_rate,0.7192286919634953,0.018289776717886452,0.0035847962367057443,100
sudden_spike,Sudden spike,balanced,Balanced,dynamic,Dynamic - Balanced,avg_active_servers,2.430000000000001,0.10747797519266525,0.02106568313776239,100
sudden_spike,Sudden spike,balanced,Balanced,dynamic,Dynamic - Balanced,server_hours,607.5,26.869493798166296,5.2664207844405935,100
sudden_spike,Sudden spike,balanced,Balanced,dynamic,Dynamic - Balanced,scale_up_events,3.93,0.25643239997624295,0.050260750395343626,100
sudden_spike,Sudden spike,balanced,Balanced,dynamic,Dynamic - Balanced,scale_down_events,4.72,0.4512608598542127,0.0884471285314257,100
sudden_spike,Sudden spike,aggressive,Aggressive,static_c2,Static c=2,avg_waiting_time,15.329936439448424,2.066309458208927,0.40499665380894967,100
sudden_spike,Sudden spike,aggressive,Aggressive,static_c2,Static c=2,avg_system_time,15.529509450228511,2.0691344572943273,0.40555035362968817,100
sudden_spike,Sudden spike,aggressive,Aggressive,static_c2,Static c=2,avg_queue_length,79.98418251886251,12.29050425695375,2.4089388343629348,100
sudden_spike,Sudden spike,aggressive,Aggressive,static_c2,Static c=2,avg_utilization,0.519579813559807,0.02134984287266201,0.004184569203041754,100
sudden_spike,Sudden spike,aggressive,Aggressive,static_c2,Static c=2,sla_violations,972.43,44.50746277226148,8.72346270336325,100
sudden_spike,Sudden spike,aggressive,Aggressive,static_c2,Static c=2,sla_violation_rate,0.7470805380264243,0.020500095295615695,0.004018018677940676,100
sudden_spike,Sudden spike,aggressive,Aggressive,static_c2,Static c=2,avg_active_servers,2.0,0.0,0.0,100
sudden_spike,Sudden spike,aggressive,Aggressive,static_c2,Static c=2,server_hours,500.0,0.0,0.0,100
sudden_spike,Sudden spike,aggressive,Aggressive,static_c2,Static c=2,scale_up_events,0.0,0.0,0.0,100
sudden_spike,Sudden spike,aggressive,Aggressive,static_c2,Static c=2,scale_down_events,0.0,0.0,0.0,100
sudden_spike,Sudden spike,aggressive,Aggressive,static_c6,Static c=6,avg_waiting_time,0.011459576125643512,0.004892729024707805,0.0009589748888427299,100
sudden_spike,Sudden spike,aggressive,Aggressive,static_c6,Static c=6,avg_system_time,0.2113699943141397,0.008472522423102449,0.00166061439492808,100
sudden_spike,Sudden spike,aggressive,Aggressive,static_c6,Static c=6,avg_queue_length,0.06012922003764301,0.026505772049028837,0.0051951313216096525,100
sudden_spike,Sudden spike,aggressive,Aggressive,static_c6,Static c=6,avg_utilization,0.17388401693508945,0.007002415550052328,0.0013724734478102562,100
sudden_spike,Sudden spike,aggressive,Aggressive,static_c6,Static c=6,sla_violations,0.0,0.0,0.0,100
sudden_spike,Sudden spike,aggressive,Aggressive,static_c6,Static c=6,sla_violation_rate,0.0,0.0,0.0,100
sudden_spike,Sudden spike,aggressive,Aggressive,static_c6,Static c=6,avg_active_servers,6.0,0.0,0.0,100
sudden_spike,Sudden spike,aggressive,Aggressive,static_c6,Static c=6,server_hours,1500.0,0.0,0.0,100
sudden_spike,Sudden spike,aggressive,Aggressive,static_c6,Static c=6,scale_up_events,0.0,0.0,0.0,100
sudden_spike,Sudden spike,aggressive,Aggressive,static_c6,Static c=6,scale_down_events,0.0,0.0,0.0,100
sudden_spike,Sudden spike,aggressive,Aggressive,dynamic,Dynamic - Aggressive,avg_waiting_time,4.2594073942086945,1.1111963882205296,0.2177944920912238,100
sudden_spike,Sudden spike,aggressive,Aggressive,dynamic,Dynamic - Aggressive,avg_system_time,4.458847267543887,1.1121209653972375,0.21797570921785855,100
sudden_spike,Sudden spike,aggressive,Aggressive,dynamic,Dynamic - Aggressive,avg_queue_length,22.195618229983584,5.90075104053652,1.1565472039451579,100
sudden_spike,Sudden spike,aggressive,Aggressive,dynamic,Dynamic - Aggressive,avg_utilization,0.40659976305950596,0.023258865091815347,0.004558737557995808,100
sudden_spike,Sudden spike,aggressive,Aggressive,dynamic,Dynamic - Aggressive,sla_violations,839.26,110.8898461528285,21.734409845954385,100
sudden_spike,Sudden spike,aggressive,Aggressive,dynamic,Dynamic - Aggressive,sla_violation_rate,0.6448040103097317,0.08200974930025236,0.016073910862849462,100
sudden_spike,Sudden spike,aggressive,Aggressive,dynamic,Dynamic - Aggressive,avg_active_servers,2.6079999999999983,0.1414499233229938,0.027724184971306787,100
sudden_spike,Sudden spike,aggressive,Aggressive,dynamic,Dynamic - Aggressive,server_hours,652.0,35.36248083074844,6.931046242826694,100
sudden_spike,Sudden spike,aggressive,Aggressive,dynamic,Dynamic - Aggressive,scale_up_events,5.86,0.586377339124206,0.11492995846834438,100
sudden_spike,Sudden spike,aggressive,Aggressive,dynamic,Dynamic - Aggressive,scale_down_events,6.77,0.6333333333333337,0.1241333333333334,100
sudden_spike,Sudden spike,conservative,Conservative,static_c2,Static c=2,avg_waiting_time,15.329936439448424,2.066309458208927,0.40499665380894967,100
sudden_spike,Sudden spike,conservative,Conservative,static_c2,Static c=2,avg_system_time,15.529509450228511,2.0691344572943273,0.40555035362968817,100
sudden_spike,Sudden spike,conservative,Conservative,static_c2,Static c=2,avg_queue_length,79.98418251886251,12.29050425695375,2.4089388343629348,100
sudden_spike,Sudden spike,conservative,Conservative,static_c2,Static c=2,avg_utilization,0.519579813559807,0.02134984287266201,0.004184569203041754,100
sudden_spike,Sudden spike,conservative,Conservative,static_c2,Static c=2,sla_violations,972.43,44.50746277226148,8.72346270336325,100
sudden_spike,Sudden spike,conservative,Conservative,static_c2,Static c=2,sla_violation_rate,0.7470805380264243,0.020500095295615695,0.004018018677940676,100
sudden_spike,Sudden spike,conservative,Conservative,static_c2,Static c=2,avg_active_servers,2.0,0.0,0.0,100
sudden_spike,Sudden spike,conservative,Conservative,static_c2,Static c=2,server_hours,500.0,0.0,0.0,100
sudden_spike,Sudden spike,conservative,Conservative,static_c2,Static c=2,scale_up_events,0.0,0.0,0.0,100
sudden_spike,Sudden spike,conservative,Conservative,static_c2,Static c=2,scale_down_events,0.0,0.0,0.0,100
sudden_spike,Sudden spike,conservative,Conservative,static_c6,Static c=6,avg_waiting_time,0.011459576125643512,0.004892729024707805,0.0009589748888427299,100
sudden_spike,Sudden spike,conservative,Conservative,static_c6,Static c=6,avg_system_time,0.2113699943141397,0.008472522423102449,0.00166061439492808,100
sudden_spike,Sudden spike,conservative,Conservative,static_c6,Static c=6,avg_queue_length,0.06012922003764301,0.026505772049028837,0.0051951313216096525,100
sudden_spike,Sudden spike,conservative,Conservative,static_c6,Static c=6,avg_utilization,0.17388401693508945,0.007002415550052328,0.0013724734478102562,100
sudden_spike,Sudden spike,conservative,Conservative,static_c6,Static c=6,sla_violations,0.0,0.0,0.0,100
sudden_spike,Sudden spike,conservative,Conservative,static_c6,Static c=6,sla_violation_rate,0.0,0.0,0.0,100
sudden_spike,Sudden spike,conservative,Conservative,static_c6,Static c=6,avg_active_servers,6.0,0.0,0.0,100
sudden_spike,Sudden spike,conservative,Conservative,static_c6,Static c=6,server_hours,1500.0,0.0,0.0,100
sudden_spike,Sudden spike,conservative,Conservative,static_c6,Static c=6,scale_up_events,0.0,0.0,0.0,100
sudden_spike,Sudden spike,conservative,Conservative,static_c6,Static c=6,scale_down_events,0.0,0.0,0.0,100
sudden_spike,Sudden spike,conservative,Conservative,dynamic,Dynamic - Conservative,avg_waiting_time,15.086006665637523,3.3816362077210163,0.6628006967133191,100
sudden_spike,Sudden spike,conservative,Conservative,dynamic,Dynamic - Conservative,avg_system_time,15.285740737085227,3.3817774881007114,0.6628283876677394,100
sudden_spike,Sudden spike,conservative,Conservative,dynamic,Dynamic - Conservative,avg_queue_length,78.7158227434967,18.148907265715955,3.557185824080327,100
sudden_spike,Sudden spike,conservative,Conservative,dynamic,Dynamic - Conservative,avg_utilization,0.47455364689461343,0.030268139860381345,0.005932555412634743,100
sudden_spike,Sudden spike,conservative,Conservative,dynamic,Dynamic - Conservative,sla_violations,952.29,40.927700481051545,8.021829294286103,100
sudden_spike,Sudden spike,conservative,Conservative,dynamic,Dynamic - Conservative,sla_violation_rate,0.7307178049761238,0.021987196015651515,0.004309490419067697,100
sudden_spike,Sudden spike,conservative,Conservative,dynamic,Dynamic - Conservative,avg_active_servers,2.2523999999999997,0.0957598005111716,0.018768920900189633,100
sudden_spike,Sudden spike,conservative,Conservative,dynamic,Dynamic - Conservative,server_hours,563.1,23.93995012779292,4.692230225047412,100
sudden_spike,Sudden spike,conservative,Conservative,dynamic,Dynamic - Conservative,scale_up_events,2.9,0.3015113445777636,0.05909622353724166,100
sudden_spike,Sudden spike,conservative,Conservative,dynamic,Dynamic - Conservative,scale_down_events,3.41,0.5143398239932956,0.10081060550268592,100
sudden_spike,Sudden spike,queue_priority,Queue-priority,static_c2,Static c=2,avg_waiting_time,15.329936439448424,2.066309458208927,0.40499665380894967,100
sudden_spike,Sudden spike,queue_priority,Queue-priority,static_c2,Static c=2,avg_system_time,15.529509450228511,2.0691344572943273,0.40555035362968817,100
sudden_spike,Sudden spike,queue_priority,Queue-priority,static_c2,Static c=2,avg_queue_length,79.98418251886251,12.29050425695375,2.4089388343629348,100
sudden_spike,Sudden spike,queue_priority,Queue-priority,static_c2,Static c=2,avg_utilization,0.519579813559807,0.02134984287266201,0.004184569203041754,100
sudden_spike,Sudden spike,queue_priority,Queue-priority,static_c2,Static c=2,sla_violations,972.43,44.50746277226148,8.72346270336325,100
sudden_spike,Sudden spike,queue_priority,Queue-priority,static_c2,Static c=2,sla_violation_rate,0.7470805380264243,0.020500095295615695,0.004018018677940676,100
sudden_spike,Sudden spike,queue_priority,Queue-priority,static_c2,Static c=2,avg_active_servers,2.0,0.0,0.0,100
sudden_spike,Sudden spike,queue_priority,Queue-priority,static_c2,Static c=2,server_hours,500.0,0.0,0.0,100
sudden_spike,Sudden spike,queue_priority,Queue-priority,static_c2,Static c=2,scale_up_events,0.0,0.0,0.0,100
sudden_spike,Sudden spike,queue_priority,Queue-priority,static_c2,Static c=2,scale_down_events,0.0,0.0,0.0,100
sudden_spike,Sudden spike,queue_priority,Queue-priority,static_c6,Static c=6,avg_waiting_time,0.011459576125643512,0.004892729024707805,0.0009589748888427299,100
sudden_spike,Sudden spike,queue_priority,Queue-priority,static_c6,Static c=6,avg_system_time,0.2113699943141397,0.008472522423102449,0.00166061439492808,100
sudden_spike,Sudden spike,queue_priority,Queue-priority,static_c6,Static c=6,avg_queue_length,0.06012922003764301,0.026505772049028837,0.0051951313216096525,100
sudden_spike,Sudden spike,queue_priority,Queue-priority,static_c6,Static c=6,avg_utilization,0.17388401693508945,0.007002415550052328,0.0013724734478102562,100
sudden_spike,Sudden spike,queue_priority,Queue-priority,static_c6,Static c=6,sla_violations,0.0,0.0,0.0,100
sudden_spike,Sudden spike,queue_priority,Queue-priority,static_c6,Static c=6,sla_violation_rate,0.0,0.0,0.0,100
sudden_spike,Sudden spike,queue_priority,Queue-priority,static_c6,Static c=6,avg_active_servers,6.0,0.0,0.0,100
sudden_spike,Sudden spike,queue_priority,Queue-priority,static_c6,Static c=6,server_hours,1500.0,0.0,0.0,100
sudden_spike,Sudden spike,queue_priority,Queue-priority,static_c6,Static c=6,scale_up_events,0.0,0.0,0.0,100
sudden_spike,Sudden spike,queue_priority,Queue-priority,static_c6,Static c=6,scale_down_events,0.0,0.0,0.0,100
sudden_spike,Sudden spike,queue_priority,Queue-priority,dynamic,Dynamic - Queue-priority,avg_waiting_time,8.636150273822368,1.871328020713957,0.36678029205993556,100
