workload,workload_label,policy,policy_label,system,system_label,time,lambda,utilization,avg_queue_length,avg_active_servers,avg_waiting_time
sudden_spike,Sudden spike,conservative,Conservative,static_c6,Static c=6,60.0,2.0,0.06380829672688568,0.0,6.0,0.0
sudden_spike,Sudden spike,conservative,Conservative,static_c6,Static c=6,70.0,2.0,0.06789488588905825,0.0,6.0,0.0
sudden_spike,Sudden spike,conservative,Conservative,static_c6,Static c=6,80.0,18.0,0.3218261762945411,0.1166747787792095,6.0,0.011044835344267
sudden_spike,Sudden spike,conservative,Conservative,static_c6,Static c=6,90.0,18.0,0.5961545240715174,0.3150436326137729,6.0,0.016952463739158867
sudden_spike,Sudden spike,conservative,Conservative,static_c6,Static c=6,100.0,18.0,0.6067447947273515,0.3178628085621661,6.0,0.017254932152473798
sudden_spike,Sudden spike,conservative,Conservative,static_c6,Static c=6,110.0,18.0,0.5968248910822236,0.23639978365835687,6.0,0.012847426169123023
sudden_spike,Sudden spike,conservative,Conservative,static_c6,Static c=6,120.0,18.0,0.6203561892522534,0.38422748987712824,6.0,0.02008752949320773
sudden_spike,Sudden spike,conservative,Conservative,static_c6,Static c=6,130.0,2.0,0.34192477119072384,0.13302200745044174,6.0,0.01293628940043863
sudden_spike,Sudden spike,conservative,Conservative,static_c6,Static c=6,140.0,2.0,0.06622382589333915,0.0,6.0,0.0
sudden_spike,Sudden spike,conservative,Conservative,static_c6,Static c=6,150.0,2.0,0.06761838443477124,0.0,6.0,0.0
sudden_spike,Sudden spike,conservative,Conservative,static_c6,Static c=6,160.0,2.0,0.06292537712869067,0.0,6.0,0.0
sudden_spike,Sudden spike,conservative,Conservative,static_c6,Static c=6,170.0,2.0,0.06738227826175526,0.0,6.0,0.0
sudden_spike,Sudden spike,conservative,Conservative,static_c6,Static c=6,180.0,2.0,0.06688164662167634,0.0,6.0,0.0
sudden_spike,Sudden spike,conservative,Conservative,static_c6,Static c=6,190.0,2.0,0.06736671670313217,0.0,6.0,0.0
sudden_spike,Sudden spike,conservative,Conservative,static_c6,Static c=6,200.0,2.0,0.06674956056264462,0.0,6.0,0.0
sudden_spike,Sudden spike,conservative,Conservative,static_c6,Static c=6,210.0,2.0,0.06528748307961044,0.0,6.0,0.0
sudden_spike,Sudden spike,conservative,Conservative,static_c6,Static c=6,220.0,2.0,0.06790179699604362,0.0,6.0,0.0
sudden_spike,Sudden spike,conservative,Conservative,static_c6,Static c=6,230.0,2.0,0.06722714066618965,0.0,6.0,0.0
sudden_spike,Sudden spike,conservative,Conservative,static_c6,Static c=6,240.0,2.0,0.06759027388756811,0.0,6.0,0.0
sudden_spike,Sudden spike,conservative,Conservative,static_c6,Static c=6,250.0,2.0,0.06479275498990553,0.0,6.0,0.0
sudden_spike,Sudden spike,conservative,Conservative,dynamic,Dynamic - Conservative,10.0,2.0,0.2019562820852537,0.013943342868700253,2.0,0.0062569431121687604
sudden_spike,Sudden spike,conservative,Conservative,dynamic,Dynamic - Conservative,20.0,2.0,0.24830542771822614,0.07552176977101972,1.76,0.037015720698401
sudden_spike,Sudden spike,conservative,Conservative,dynamic,Dynamic - Conservative,30.0,2.0,0.28983277045846983,0.1270339838546194,1.54,0.06292004541983162
sudden_spike,Sudden spike,conservative,Conservative,dynamic,Dynamic - Conservative,40.0,2.0,0.31875207012251533,0.19714368042576136,1.42,0.08432705109222313
sudden_spike,Sudden spike,conservative,Conservative,dynamic,Dynamic - Conservative,50.0,2.0,0.34272479085000307,0.186213802476661,1.24,0.08648730624520995
sudden_spike,Sudden spike,conservative,Conservative,dynamic,Dynamic - Conservative,60.0,2.0,0.35472210110318414,0.19392258492466588,1.17,0.08686641210364603
sudden_spike,Sudden spike,conservative,Conservative,dynamic,Dynamic - Conservative,70.0,2.0,0.37013825949948775,0.23291981452755986,1.14,0.10702103377510527
sudden_spike,Sudden spike,conservative,Conservative,dynamic,Dynamic - Conservative,80.0,18.0,0.6760708859852379,15.613860790896654,1.1,1.2639048362160112
sudden_spike,Sudden spike,conservative,Conservative,dynamic,Dynamic - Conservative,90.0,18.0,1.0,124.54070693612307,1.11,6.94751927783612
sudden_spike,Sudden spike,conservative,Conservative,dynamic,Dynamic - Conservative,100.0,18.0,1.0,224.3499030216477,2.06,12.37569060964083
sudden_spike,Sudden spike,conservative,Conservative,dynamic,Dynamic - Conservative,110.0,18.0,1.0,302.47316865821807,2.1,16.635451918070654
sudden_spike,Sudden spike,conservative,Conservative,dynamic,Dynamic - Conservative,120.0,18.0,1.0,378.1783197593044,2.11,20.80996094674523
sudden_spike,Sudden spike,conservative,Conservative,dynamic,Dynamic - Conservative,130.0,2.0,1.0,407.20573103236353,3.06,23.703412557646203
sudden_spike,Sudden spike,conservative,Conservative,dynamic,Dynamic - Conservative,140.0,2.0,0.9694679072940822,294.4005726515499,3.1,25.03945369209371
sudden_spike,Sudden spike,conservative,Conservative,dynamic,Dynamic - Conservative,150.0,2.0,0.9069660743650236,173.3200082601662,3.11,25.663232471599535
sudden_spike,Sudden spike,conservative,Conservative,dynamic,Dynamic - Conservative,160.0,2.0,0.6775270659834639,45.958388489483816,3.88,19.143427121219517
sudden_spike,Sudden spike,conservative,Conservative,dynamic,Dynamic - Conservative,170.0,2.0,0.12457504554162456,0.6662952628658148,3.9,0.6596141721101371
sudden_spike,Sudden spike,conservative,Conservative,dynamic,Dynamic - Conservative,180.0,2.0,0.10602878028632069,0.0006858555300936757,3.89,0.0003810308500520421
sudden_spike,Sudden spike,conservative,Conservative,dynamic,Dynamic - Conservative,190.0,2.0,0.1349416865039416,0.0023746559602897148,3.01,0.0009818582575775495
sudden_spike,Sudden spike,conservative,Conservative,dynamic,Dynamic - Conservative,200.0,2.0,0.14569981259172834,0.0019667503183136716,2.91,0.000926659986177603
sudden_spike,Sudden spike,conservative,Conservative,dynamic,Dynamic - Conservative,210.0,2.0,0.13857234267096133,0.0030645571187041015,2.9,0.0013072053016496964
sudden_spike,Sudden spike,conservative,Conservative,dynamic,Dynamic - Conservative,220.0,2.0,0.18958718421179832,0.014532346651034833,2.13,0.006622577528072934
sudden_spike,Sudden spike,conservative,Conservative,dynamic,Dynamic - Conservative,230.0,2.0,0.21195741273652785,0.02966457124674704,1.97,0.013721653631137703
sudden_spike,Sudden spike,conservative,Conservative,dynamic,Dynamic - Conservative,240.0,2.0,0.21042841827807393,0.023358258367143128,1.96,0.0098622097997143
sudden_spike,Sudden spike,conservative,Conservative,dynamic,Dynamic - Conservative,250.0,2.0,0.24558685407941194,0.0862677507565006,1.74,0.04048962835670813
sudden_spike,Sudden spike,queue_priority,Queue-priority,static_c2,Static c=2,10.0,2.0,0.2019562820852537,0.013943342868700253,2.0,0.0062569431121687604
sudden_spike,Sudden spike,queue_priority,Queue-priority,static_c2,Static c=2,20.0,2.0,0.1991893634007883,0.015647730836088992,2.0,0.0069151676092080415
sudden_spike,Sudden spike,queue_priority,Queue-priority,static_c2,Static c=2,30.0,2.0,0.20388505012422403,0.014880041116929367,2.0,0.0068476694052208645
sudden_spike,Sudden spike,queue_priority,Queue-priority,static_c2,Static c=2,40.0,2.0,0.19132337552607853,0.01627369283335377,2.0,0.007428694506554694
sudden_spike,Sudden spike,queue_priority,Queue-priority,static_c2,Static c=2,50.0,2.0,0.20325286314034788,0.014782528633949276,2.0,0.006546331606518616
sudden_spike,Sudden spike,queue_priority,Queue-priority,static_c2,Static c=2,60.0,2.0,0.19911920846319567,0.018408045003782316,2.0,0.007755733170291326
sudden_spike,Sudden spike,queue_priority,Queue-priority,static_c2,Static c=2,70.0,2.0,0.20268751213821673,0.02157409108219524,2.0,0.009966193084521527
sudden_spike,Sudden spike,queue_priority,Queue-priority,static_c2,Static c=2,80.0,18.0,0.5860365650033064,9.81659141609484,2.0,0.878810477002023
sudden_spike,Sudden spike,queue_priority,Queue-priority,static_c2,Static c=2,90.0,18.0,1.0,78.12059443996286,2.0,4.366126782826619
sudden_spike,Sudden spike,queue_priority,Queue-priority,static_c2,Static c=2,100.0,18.0,1.0,155.82619697057402,2.0,8.641118345505914
sudden_spike,Sudden spike,queue_priority,Queue-priority,static_c2,Static c=2,110.0,18.0,1.0,237.83611689929825,2.0,13.11480961509107
sudden_spike,Sudden spike,queue_priority,Queue-priority,static_c2,Static c=2,120.0,18.0,1.0,318.96298682515095,2.0,17.52000721196094
sudden_spike,Sudden spike,queue_priority,Queue-priority,static_c2,Static c=2,130.0,2.0,1.0,377.992718869249,2.0,22.091474350970692
sudden_spike,Sudden spike,queue_priority,Queue-priority,static_c2,Static c=2,140.0,2.0,1.0,317.860642196946,2.0,26.55666278561
sudden_spike,Sudden spike,queue_priority,Queue-priority,static_c2,Static c=2,150.0,2.0,1.0,239.1288191917748,2.0,31.068537239647537
sudden_spike,Sudden spike,queue_priority,Queue-priority,static_c2,Static c=2,160.0,2.0,1.0,161.15850745583776,2.0,35.281044468185605
sudden_spike,Sudden spike,queue_priority,Queue-priority,static_c2,Static c=2,170.0,2.0,0.9521564518721074,81.249261250295,2.0,31.634323048020534
sudden_spike,Sudden spike,queue_priority,Queue-priority,static_c2,Static c=2,180.0,2.0,0.6048700558597903,19.839480161986796,2.0,10.950064778968333
sudden_spike,Sudden spike,queue_priority,Queue-priority,static_c2,Static c=2,190.0,2.0,0.24843767622250823,1.5921718220551673,2.0,0.9777340160728439
sudden_spike,Sudden spike,queue_priority,Queue-priority,static_c2,Static c=2,200.0,2.0,0.19813929200414823,0.021895450962224318,2.0,0.013376711873634957
sudden_spike,Sudden spike,queue_priority,Queue-priority,static_c2,Static c=2,210.0,2.0,0.19724047776324855,0.014846800687894584,2.0,0.0062088671892510695
sudden_spike,Sudden spike,queue_priority,Queue-priority,static_c2,Static c=2,220.0,2.0,0.21280658373653483,0.018483275964778327,2.0,0.00828388361750901
sudden_spike,Sudden spike,queue_priority,Queue-priority,static_c2,Static c=2,230.0,2.0,0.19634095223242481,0.016724731902249795,2.0,0.007424776780866507
sudden_spike,Sudden spike,queue_priority,Queue-priority,static_c2,Static c=2,240.0,2.0,0.19720082849864315,0.01873287487389101,2.0,0.00896263041720936
sudden_spike,Sudden spike,queue_priority,Queue-priority,static_c2,Static c=2,250.0,2.0,0.19485280092435367,0.014282865571168857,2.0,0.006503969707706539
sudden_spike,Sudden spike,queue_priority,Queue-priority,static_c6,Static c=6,10.0,2.0,0.06816055243393832,0.0,6.0,0.0
sudden_spike,Sudden spike,queue_priority,Queue-priority,static_c6,Static c=6,20.0,2.0,0.06401422690867592,0.0,6.0,0.0
sudden_spike,Sudden spike,queue_priority,Queue-priority,static_c6,Static c=6,30.0,2.0,0.06774996099122885,0.0,6.0,0.0
sudden_spike,Sudden spike,queue_priority,Queue-priority,static_c6,Static c=6,40.0,2.0,0.06496989317039613,0.0,6.0,0.0
sudden_spike,Sudden spike,queue_priority,Queue-priority,static_c6,Static c=6,50.0,2.0,0.06872402141311486,0.0,6.0,0.0
sudden_spike,Sudden spike,queue_priority,Queue-priority,static_c6,Static c=6,60.0,2.0,0.06380829672688568,0.0,6.0,0.0
sudden_spike,Sudden spike,queue_priority,Queue-priority,static_c6,Static c=6,70.0,2.0,0.06789488588905825,0.0,6.0,0.0
sudden_spike,Sudden spike,queue_priority,Queue-priority,static_c6,Static c=6,80.0,18.0,0.3218261762945411,0.1166747787792095,6.0,0.011044835344267
sudden_spike,Sudden spike,queue_priority,Queue-priority,static_c6,Static c=6,90.0,18.0,0.5961545240715174,0.3150436326137729,6.0,0.016952463739158867
sudden_spike,Sudden spike,queue_priority,Queue-priority,static_c6,Static c=6,100.0,18.0,0.6067447947273515,0.3178628085621661,6.0,0.017254932152473798
sudden_spike,Sudden spike,queue_priority,Queue-priority,static_c6,Static c=6,110.0,18.0,0.5968248910822236,0.23639978365835687,6.0,0.012847426169123023
sudden_spike,Sudden spike,queue_priority,Queue-priority,static_c6,Static c=6,120.0,18.0,0.6203561892522534,0.38422748987712824,6.0,0.02008752949320773
sudden_spike,Sudden spike,queue_priority,Queue-priority,static_c6,Static c=6,130.0,2.0,0.34192477119072384,0.13302200745044174,6.0,0.01293628940043863
sudden_spike,Sudden spike,queue_priority,Queue-priority,static_c6,Static c=6,140.0,2.0,0.06622382589333915,0.0,6.0,0.0
sudden_spike,Sudden spike,queue_priority,Queue-priority,static_c6,Static c=6,150.0,2.0,0.06761838443477124,0.0,6.0,0.0
sudden_spike,Sudden spike,queue_priority,Queue-priority,static_c6,Static c=6,160.0,2.0,0.06292537712869067,0.0,6.0,0.0
sudden_spike,Sudden spike,queue_priority,Queue-priority,static_c6,Static c=6,170.0,2.0,0.06738227826175526,0.0,6.0,0.0
sudden_spike,Sudden spike,queue_priority,Queue-priority,static_c6,Static c=6,180.0,2.0,0.06688164662167634,0.0,6.0,0.0
sudden_spike,Sudden spike,queue_priority,Queue-priority,static_c6,Static c=6,190.0,2.0,0.06736671670313217,0.0,6.0,0.0
sudden_spike,Sudden spike,queue_priority,Queue-priority,static_c6,Static c=6,200.0,2.0,0.06674956056264462,0.0,6.0,0.0
sudden_spike,Sudden spike,queue_priority,Queue-priority,static_c6,Static c=6,210.0,2.0,0.06528748307961044,0.0,6.0,0.0
sudden_spike,Sudden spike,queue_priority,Queue-priority,static_c6,Static c=6,220.0,2.0,0.06790179699604362,0.0,6.0,0.0
sudden_spike,Sudden spike,queue_priority,Queue-priority,static_c6,Static c=6,230.0,2.0,0.06722714066618965,0.0,6.0,0.0
sudden_spike,Sudden spike,queue_priority,Queue-priority,static_c6,Static c=6,240.0,2.0,0.06759027388756811,0.0,6.0,0.0
sudden_spike,Sudden spike,queue_priority,Queue-priority,static_c6,Static c=6,250.0,2.0,0.06479275498990553,0.0,6.0,0.0
sudden_spike,Sudden spike,queue_priority,Queue-priority,dynamic,Dynamic - Queue-priority,10.0,2.0,0.2019562820852537,0.013943342868700253,2.0,0.0062569431121687604
sudden_spike,Sudden spike,queue_priority,Queue-priority,dynamic,Dynamic - Queue-priority,20.0,2.0,0.25471718372086927,0.08381709952732538,1.7,0.04173817911980542
sudden_spike,Sudden spike,queue_priority,Queue-priority,dynamic,Dynamic - Queue-priority,30.0,2.0,0.30511508944685306,0.1409849162434702,1.45,0.07044761883564847
sudden_spike,Sudden spike,queue_priority,Queue-priority,dynamic,Dynamic - Queue-priority,40.0,2.0,0.34679972156935046,0.22604978163861109,1.3,0.09578166912130252
sudden_spike,Sudden spike,queue_priority,Queue-priority,dynamic,Dynamic - Queue-priority,50.0,2.0,0.36566614645729345,0.21449495389388545,1.14,0.100241534809342
sudden_spike,Sudden spike,queue_priority,Queue-priority,dynamic,Dynamic - Queue-priority,60.0,2.0,0.3694661930024013,0.2286990912999286,1.1,0.10115818159872512
sudden_spike,Sudden spike,queue_priority,Queue-priority,dynamic,Dynamic - Queue-priority,70.0,2.0,0.3828478233486389,0.23713463267262302,1.08,0.11185615323510115
sudden_spike,Sudden spike,queue_priority,Queue-priority,dynamic,Dynamic - Queue-priority,80.0,18.0,0.6830787734570467,16.012268945083193,1.05,1.275908171351643
sudden_spike,Sudden spike,queue_priority,Queue-priority,dynamic,Dynamic - Queue-priority,90.0,18.0,1.0,101.70637333189492,1.99,5.64778303423272
sudden_spike,Sudden spike,queue_priority,Queue-priority,dynamic,Dynamic - Queue-priority,100.0,18.0,1.0,179.26737171930523,2.05,9.936071281766818
sudden_spike,Sudden spike,queue_priority,Queue-priority,dynamic,Dynamic - Queue-priority,110.0,18.0,1.0,231.40024015457286,2.99,12.8543188243523
sudden_spike,Sudden spike,queue_priority,Queue-priority,dynamic,Dynamic - Queue-priority,120.0,18.0,0.9988621266514756,257.2373666010701,3.05,14.322530970894277
sudden_spike,Sudden spike,queue_priority,Queue-priority,dynamic,Dynamic - Queue-priority,130.0,2.0,0.9826599320079921,241.3412636808307,3.98,14.540418866093239
sudden_spike,Sudden spike,queue_priority,Queue-priority,dynamic,Dynamic - Queue-priority,140.0,2.0,0.8803837505956653,91.31326817550526,4.04,12.831101626814581
sudden_spike,Sudden spike,queue_priority,Queue-priority,dynamic,Dynamic - Queue-priority,150.0,2.0,0.1724535390904849,3.418423483998913,4.89,2.9842612573032006
sudden_spike,Sudden spike,queue_priority,Queue-priority,dynamic,Dynamic - Queue-priority,160.0,2.0,0.08254082219379151,5.5933846085736155e-06,4.91,2.1513017725283136e-06
sudden_spike,Sudden spike,queue_priority,Queue-priority,dynamic,Dynamic - Queue-priority,170.0,2.0,0.10027748672147138,0.0001960263714796042,3.98,0.00010170935586145743
sudden_spike,Sudden spike,queue_priority,Queue-priority,dynamic,Dynamic - Queue-priority,180.0,2.0,0.10406798551218799,0.0001905556518019296,3.91,8.270842664008716e-05
sudden_spike,Sudden spike,queue_priority,Queue-priority,dynamic,Dynamic - Queue-priority,190.0,2.0,0.138408895867779,0.004776171677675876,3.01,0.002103410726025172
sudden_spike,Sudden spike,queue_priority,Queue-priority,dynamic,Dynamic - Queue-priority,200.0,2.0,0.13555718338717287,0.0030394498628477044,2.94,0.0013076570664450637
sudden_spike,Sudden spike,queue_priority,Queue-priority,dynamic,Dynamic - Queue-priority,210.0,2.0,0.19584603660698874,0.022794000439320512,2.14,0.010643130785713025
sudden_spike,Sudden spike,queue_priority,Queue-priority,dynamic,Dynamic - Queue-priority,220.0,2.0,0.21185926103776617,0.02479608137131194,1.95,0.011462065806074817
sudden_spike,Sudden spike,queue_priority,Queue-priority,dynamic,Dynamic - Queue-priority,230.0,2.0,0.28280713193845364,0.10050739244525592,1.6,0.04426008217578592
sudden_spike,Sudden spike,queue_priority,Queue-priority,dynamic,Dynamic - Queue-priority,240.0,2.0,0.31591720820033753,0.14243008748988503,1.37,0.0687335210578885
sudden_spike,Sudden spike,queue_priority,Queue-priority,dynamic,Dynamic - Queue-priority,250.0,2.0,0.3476412219484732,0.21419040356338637,1.27,0.09486736828242685
sudden_spike,Sudden spike,fast_response,Fast-response,static_c2,Static c=2,10.0,2.0,0.2019562820852537,0.013943342868700253,2.0,0.0062569431121687604
sudden_spike,Sudden spike,fast_response,Fast-response,static_c2,Static c=2,20.0,2.0,0.1991893634007883,0.015647730836088992,2.0,0.0069151676092080415
sudden_spike,Sudden spike,fast_response,Fast-response,static_c2,Static c=2,30.0,2.0,0.20388505012422403,0.014880041116929367,2.0,0.0068476694052208645
sudden_spike,Sudden spike,fast_response,Fast-response,static_c2,Static c=2,40.0,2.0,0.19132337552607853,0.01627369283335377,2.0,0.007428694506554694
sudden_spike,Sudden spike,fast_response,Fast-response,static_c2,Static c=2,50.0,2.0,0.20325286314034788,0.014782528633949276,2.0,0.006546331606518616
sudden_spike,Sudden spike,fast_response,Fast-response,static_c2,Static c=2,60.0,2.0,0.19911920846319567,0.018408045003782316,2.0,0.007755733170291326
sudden_spike,Sudden spike,fast_response,Fast-response,static_c2,Static c=2,70.0,2.0,0.20268751213821673,0.02157409108219524,2.0,0.009966193084521527
sudden_spike,Sudden spike,fast_response,Fast-response,static_c2,Static c=2,80.0,18.0,0.5860365650033064,9.81659141609484,2.0,0.878810477002023
sudden_spike,Sudden spike,fast_response,Fast-response,static_c2,Static c=2,90.0,18.0,1.0,78.12059443996286,2.0,4.366126782826619
sudden_spike,Sudden spike,fast_response,Fast-response,static_c2,Static c=2,100.0,18.0,1.0,155.82619697057402,2.0,8.641118345505914
sudden_spike,Sudden spike,fast_response,Fast-response,static_c2,Static c=2,110.0,18.0,1.0,237.83611689929825,2.0,13.11480961509107
sudden_spike,Sudden spike,fast_response,Fast-response,static_c2,Static c=2,120.0,18.0,1.0,318.96298682515095,2.0,17.52000721196094
sudden_spike,Sudden spike,fast_response,Fast-response,static_c2,Static c=2,130.0,2.0,1.0,377.992718869249,2.0,22.091474350970692
sudden_spike,Sudden spike,fast_response,Fast-response,static_c2,Static c=2,140.0,2.0,1.0,317.860642196946,2.0,26.55666278561
sudden_spike,Sudden spike,fast_response,Fast-response,static_c2,Static c=2,150.0,2.0,1.0,239.1288191917748,2.0,31.068537239647537
sudden_spike,Sudden spike,fast_response,Fast-response,static_c2,Static c=2,160.0,2.0,1.0,161.15850745583776,2.0,35.281044468185605
sudden_spike,Sudden spike,fast_response,Fast-response,static_c2,Static c=2,170.0,2.0,0.9521564518721074,81.249261250295,2.0,31.634323048020534
sudden_spike,Sudden spike,fast_response,Fast-response,static_c2,Static c=2,180.0,2.0,0.6048700558597903,19.839480161986796,2.0,10.950064778968333
sudden_spike,Sudden spike,fast_response,Fast-response,static_c2,Static c=2,190.0,2.0,0.24843767622250823,1.5921718220551673,2.0,0.9777340160728439
sudden_spike,Sudden spike,fast_response,Fast-response,static_c2,Static c=2,200.0,2.0,0.19813929200414823,0.021895450962224318,2.0,0.013376711873634957
sudden_spike,Sudden spike,fast_response,Fast-response,static_c2,Static c=2,210.0,2.0,0.19724047776324855,0.014846800687894584,2.0,0.0062088671892510695
sudden_spike,Sudden spike,fast_response,Fast-response,static_c2,Static c=2,220.0,2.0,0.21280658373653483,0.018483275964778327,2.0,0.00828388361750901
sudden_spike,Sudden spike,fast_response,Fast-response,static_c2,Static c=2,230.0,2.0,0.19634095223242481,0.016724731902249795,2.0,0.007424776780866507
sudden_spike,Sudden spike,fast_response,Fast-response,static_c2,Static c=2,240.0,2.0,0.19720082849864315,0.01873287487389101,2.0,0.00896263041720936
sudden_spike,Sudden spike,fast_response,Fast-response,static_c2,Static c=2,250.0,2.0,0.19485280092435367,0.014282865571168857,2.0,0.006503969707706539
sudden_spike,Sudden spike,fast_response,Fast-response,static_c6,Static c=6,10.0,2.0,0.06816055243393832,0.0,6.0,0.0
sudden_spike,Sudden spike,fast_response,Fast-response,static_c6,Static c=6,20.0,2.0,0.06401422690867592,0.0,6.0,0.0
sudden_spike,Sudden spike,fast_response,Fast-response,static_c6,Static c=6,30.0,2.0,0.06774996099122885,0.0,6.0,0.0
sudden_spike,Sudden spike,fast_response,Fast-response,static_c6,Static c=6,40.0,2.0,0.06496989317039613,0.0,6.0,0.0
sudden_spike,Sudden spike,fast_response,Fast-response,static_c6,Static c=6,50.0,2.0,0.06872402141311486,0.0,6.0,0.0
sudden_spike,Sudden spike,fast_response,Fast-response,static_c6,Static c=6,60.0,2.0,0.06380829672688568,0.0,6.0,0.0
sudden_spike,Sudden spike,fast_response,Fast-response,static_c6,Static c=6,70.0,2.0,0.06789488588905825,0.0,6.0,0.0
sudden_spike,Sudden spike,fast_response,Fast-response,static_c6,Static c=6,80.0,18.0,0.3218261762945411,0.1166747787792095,6.0,0.011044835344267
sudden_spike,Sudden spike,fast_response,Fast-response,static_c6,Static c=6,90.0,18.0,0.5961545240715174,0.3150436326137729,6.0,0.016952463739158867
sudden_spike,Sudden spike,fast_response,Fast-response,static_c6,Static c=6,100.0,18.0,0.6067447947273515,0.3178628085621661,6.0,0.017254932152473798
sudden_spike,Sudden spike,fast_response,Fast-response,static_c6,Static c=6,110.0,18.0,0.5968248910822236,0.23639978365835687,6.0,0.012847426169123023
sudden_spike,Sudden spike,fast_response,Fast-response,static_c6,Static c=6,120.0,18.0,0.6203561892522534,0.38422748987712824,6.0,0.02008752949320773
sudden_spike,Sudden spike,fast_response,Fast-response,static_c6,Static c=6,130.0,2.0,0.34192477119072384,0.13302200745044174,6.0,0.01293628940043863
sudden_spike,Sudden spike,fast_response,Fast-response,static_c6,Static c=6,140.0,2.0,0.06622382589333915,0.0,6.0,0.0
sudden_spike,Sudden spike,fast_response,Fast-response,static_c6,Static c=6,150.0,2.0,0.06761838443477124,0.0,6.0,0.0
sudden_spike,Sudden spike,fast_response,Fast-response,static_c6,Static c=6,160.0,2.0,0.06292537712869067,0.0,6.0,0.0
sudden_spike,Sudden spike,fast_response,Fast-response,static_c6,Static c=6,170.0,2.0,0.06738227826175526,0.0,6.0,0.0
sudden_spike,Sudden spike,fast_response,Fast-response,static_c6,Static c=6,180.0,2.0,0.06688164662167634,0.0,6.0,0.0
sudden_spike,Sudden spike,fast_response,Fast-response,static_c6,Static c=6,190.0,2.0,0.06736671670313217,0.0,6.0,0.0
sudden_spike,Sudden spike,fast_response,Fast-response,static_c6,Static c=6,200.0,2.0,0.06674956056264462,0.0,6.0,0.0
sudden_spike,Sudden spike,fast_response,Fast-response,static_c6,Static c=6,210.0,2.0,0.06528748307961044,0.0,6.0,0.0
sudden_spike,Sudden spike,fast_response,Fast-response,static_c6,Static c=6,220.0,2.0,0.06790179699604362,0.0,6.0,0.0
sudden_spike,Sudden spike,fast_response,Fast-response,static_c6,Static c=6,230.0,2.0,0.06722714066618965,0.0,6.0,0.0
sudden_spike,Sudden spike,fast_response,Fast-response,static_c6,Static c=6,240.0,2.0,0.06759027388756811,0.0,6.0,0.0
sudden_spike,Sudden spike,fast_response,Fast-response,static_c6,Static c=6,250.0,2.0,0.06479275498990553,0.0,6.0,0.0
sudden_spike,Sudden spike,fast_response,Fast-response,dynamic,Dynamic - Fast-response,10.0,2.0,0.2019562820852537,0.013943342868700253,2.0,0.0062569431121687604
sudden_spike,Sudden spike,fast_response,Fast-response,dynamic,Dynamic - Fast-response,20.0,2.0,0.2539024735892859,0.08317481812778908,1.71,0.04123476915595504
sudden_spike,Sudden spike,fast_response,Fast-response,dynamic,Dynamic - Fast-response,30.0,2.0,0.29889761931673864,0.13701778886361032,1.48,0.06850283762818185
sudden_spike,Sudden spike,fast_response,Fast-response,dynamic,Dynamic - Fast-response,40.0,2.0,0.34066447105054687,0.2226822792032487,1.34,0.09433750923808805
sudden_spike,Sudden spike,fast_response,Fast-response,dynamic,Dynamic - Fast-response,50.0,2.0,0.360204020797249,0.21288694083926227,1.17,0.09898976331706179
sudden_spike,Sudden spike,fast_response,Fast-response,dynamic,Dynamic - Fast-response,60.0,2.0,0.36211107573702944,0.22069145644537447,1.13,0.09635129042870996
sudden_spike,Sudden spike,fast_response,Fast-response,dynamic,Dynamic - Fast-response,70.0,2.0,0.37718834149290925,0.23091088157936945,1.1,0.10925668683343945
sudden_spike,Sudden spike,fast_response,Fast-response,dynamic,Dynamic - Fast-response,80.0,18.0,0.6821687270235165,15.87911935931324,1.07,1.2701366757977557
sudden_spike,Sudden spike,fast_response,Fast-response,dynamic,Dynamic - Fast-response,90.0,18.0,1.0,106.97674163969813,1.79,5.9617815193456565
sudden_spike,Sudden spike,fast_response,Fast-response,dynamic,Dynamic - Fast-response,100.0,18.0,1.0,171.21078247524594,2.79,9.443872700864448
sudden_spike,Sudden spike,fast_response,Fast-response,dynamic,Dynamic - Fast-response,110.0,18.0,0.9972477628769789,185.49985747331775,3.79,10.268503291415549
sudden_spike,Sudden spike,fast_response,Fast-response,dynamic,Dynamic - Fast-response,120.0,18.0,0.9952468068623384,149.2543420565054,4.78,8.305870674385512
sudden_spike,Sudden spike,fast_response,Fast-response,dynamic,Dynamic - Fast-response,130.0,2.0,0.6889280696491908,66.09035542507678,5.78,4.668350314178043
sudden_spike,Sudden spike,fast_response,Fast-response,dynamic,Dynamic - Fast-response,140.0,2.0,0.14714299741721398,5.533475112553661,6.52,1.7335495401073098
sudden_spike,Sudden spike,fast_response,Fast-response,dynamic,Dynamic - Fast-response,150.0,2.0,0.06922619889517159,0.0,5.9,0.0
sudden_spike,Sudden spike,fast_response,Fast-response,dynamic,Dynamic - Fast-response,160.0,2.0,0.07761605091757309,0.0,4.9,0.0
sudden_spike,Sudden spike,fast_response,Fast-response,dynamic,Dynamic - Fast-response,170.0,2.0,0.1093621371154608,0.0018685696210108064,3.9,0.0007741511939439877
sudden_spike,Sudden spike,fast_response,Fast-response,dynamic,Dynamic - Fast-response,180.0,2.0,0.15023219769727927,0.003257945160449538,2.98,0.0014378159944645114
sudden_spike,Sudden spike,fast_response,Fast-response,dynamic,Dynamic - Fast-response,190.0,2.0,0.19236340509163138,0.025437613510428326,2.23,0.01081476882155656
